Slno,Code,File Name,Date,Year,Type,Language,Location,Source,Source Link
305,CC-Antya.09.147-10.54,Hin_CC-Antya.09.147-10.54_ISKCON_Angul_29-07-20.mp3,29-07-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1pkbV_tn5ba1E860iOwcxPPoJ972HZwvJ
306,CC-Antya.09.01-65,Hin_CC-Antya.09.01-65_ISKCON_Angul_27-07-20.mp3,27-07-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1c2CJZ9ujhb4SfH9X59nfTCpWFxATK4Lk
307,CC-Antya.08.35-103,Hin_CC-Antya.08.35-103_ISKCON_Angul_26 -07-20.mp3,Unknown,Unknown,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1b-yQmBYhSmN8-vEVnIVonYZTtNBnI0Au
308,CC-Antya.07.148-08.34,Hin_CC-Antya.07.148-08.34_ISKCON_Angul_25-07-20.mp3,25-07-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1d0uyBWd7yhOLJua-h502vYUwEBYCeJNv
309,CC-Antya.07.103-147,Hin_CC-Antya.07.103-147_ISKCON_Angul_22-07-20.mp3,22-07-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1S24grnqPt9mFbCligRdCiM0aau5LTpGz
310,CC-Antya.07.42-102,Hin_CC-Antya.07.42-102_ISKCON_Angul_20-07-20.mp3,20-07-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1Mjtno2ubOJC9KLSQH2C6FY35ROd_EmY_
311,CC-Antya.07.01-41,Hin_CC-Antya.07.01-41_ISKCON_Angul_19-07-20.mp3,19-07-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1ZQXXHWZbW-N_4FtMLiREkOw1cLe32aBW
312,CC-Antya.06.272-329,Hin_CC-Antya.06.272-329_ISKCON_Angul_18-07-20.mp3,18-07-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1peUNc89L4xa8EIXAKj3syE-yKpNJpeLt
313,CC-Antya.06.211-271,Hin_CC-Antya.06.211-271_ISKCON_Angul_17-07-20.mp3,17-07-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1r5DaAcilai93n86mGLpAnb2t4dZqpnoD
314,CC-Antya.06.145-210,Hin_CC-Antya.06.145-210_ISKCON_Angul_16-07-20.mp3,16-07-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1EY7JlM9SpPg8s0BZB40H7Sby04QwIpqL
315,CC-Antya.06.101-144,Hin_CC-Antya.06.101-144_ISKCON_Angul_15-07-20.mp3,15-07-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1Ac_RjXGZyWvkyuow4id6CTOpI5LqYosI
316,CC-Antya.06.44-100,Hin_CC-Antya.06.44-100_ISKCON_Angul_14-07-20.mp3,14-07-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1HAybdpGDmSOMkdRoG1PPy4bb_W-tv8yW
317,CC-Antya.06.01-43,Hin_CC-Antya.06.01-43_ISKCON_Angul_13-07-20.mp3,13-07-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1uAZO0vPn9aul4rRtLdcKAbYkREKYkrpU
318,CC-Antya.05.136-164,Hin_CC-Antya.05.136-164_ISKCON_Angul_12-07-20.mp3,12-07-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1l19xekm1KTgHn8T03eGs4Eo0SktMwQoL
319,CC-Antya.05.123-135,Hin_CC-Antya.05.123-135_ISKCON_Angul_11-07-20.mp3,11-07-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1TKwP44qJR3KaRqXCXmm7PrXTKsHcDrCE
320,CC-Antya.05.79-122,Hin_CC-Antya.05.79-122_ISKCON_Angul_29-06-20.mp3,29-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1_M_4rKYpyRCZy5J0Gwv-PSgGfwi5UkD_
321,Srila,Hin_Srila_Gour_Govinda_Goswami_maharaj_28th_tirobhav_tithi_Vrindavan_01-03-24.mp3,01-03-24,2024,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=14GrI2JRiSoFHQPSPK21IfMsOZygxSP9z
322,BG-17.03,Hin_BG-17.03_Sraddha_ke_prakar_bhed_ISKCON_Vrindavan_27-02-24.mp3,27-02-24,2024,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1KcXoekuxOr5XJdPoKtrSH2luDoFBTF_F
323,CC-Antya.05.38-78,Hin_CC-Antya.05.38-78_ISKCON_Angul_28-06-20.mp3,28-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=15j7f9AQAYl4gaadpJg2k1DyJQDGgmkoa
324,CC-Antya.05.01-37,Hin_CC-Antya.05.01-37_ISKCON_Angul_27-06-20.mp3,27-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1Bl-PNcPqNXg_RtvEk2qSK_R0zvPwBMgU
325,CC-Antya.04.174-239,Hin_CC-Antya.04.174-239_ISKCON_Angul_26-06-20.mp3,26-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1om__wclvuFzK2nCuoBzpzFl-WqyLcmVG
326,CC-Antya.04.136-173,Hin_CC-Antya.04.136-173_ISKCON_Angul_25-06-20.mp3,25-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1UbGfnFbJYDtAVNZDLBZeyHT7tnHEm4sA
327,CC-Antya.04.86-135,Hin_CC-Antya.04.86-135_ISKCON_Angul_24-06-20.mp3,24-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1Ifjqyc7tNIz8aKVo6qKquKwE5iVpyGMr
328,Nityanda,Hin_Nityanda_Trayodashi_ISKCON_Vrindavan_22-02-24.mp3,22-02-24,2024,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=19S-0TjYNu7k50SJ363DomrnDq1CXicMF
329,BG-16.21,Hin_BG-16.21_Kam_adi_ke_seva_tyag_kar_Yadupati_ki_seva_karna_ISKCON_Vrindavan_20-02-24.mp3,20-02-24,2024,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1D3pqQOtwQFQXuDZSQQDgZ62n8JLaMqD5
330,CC-Antya.04.51-85,Hin_CC-Antya.04.51-85_ISKCON_Angul_20-06-20.mp3,20-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1IBXL61dDwdGSovzpBaKxiecc1Mqk8mW0
331,CC-Antya.04.01-50,Hin_CC-Antya.04.01-50_ISKCON_Angul_19-06-20.mp3,19-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1kI2E9KGkzjVDbHg3svMFupML0rGchgSs
332,CC-Antya.03.247-272,Hin_CC-Antya.03.247-272_ISKCON_Angul_18-06-20.mp3,18-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=11u4s2OH37EkQBPDOg5OoVhj2LWHQfTl-
333,CC-Antya.03.214-246,Hin_CC-Antya.03.214-246_ISKCON_Angul_17-06-20.mp3,17-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1tbNy0Uyeh3Dhm3vuKL5gJVobCqW64X08
334,CC-Antya.03.150-213,Hin_CC-Antya.03.150-213_ISKCON_Angul_16-06-20.mp3,16-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1nxqOrgcGyIaSL_7_5KGJSy6PRg8T_8fP
335,CC-Antya.03.102-149,Hin_CC-Antya.03.102-149_ISKCON_Angul_15-06-20.mp3,15-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1kiHwdY6wO27_e65udPHeIkGyleavXqu5
336,CC-Antya.03.60-101,Hin_CC-Antya.03.60-101_ISKCON_Angul_06-06-20.mp3,06-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1JiEroUg5Y8h2BJRhNemGSTpCo9NIAgjt
337,CC-Antya.03.01-59,Hin_CC-Antya.03.01-59_ISKCON_Angul_04-06-20.mp3,04-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1BUGjaLjkUMnYb1FIgcZDdw4zbUb8qLYr
338,CC-Antya.02.138-172,Hin_CC-Antya.02.138-172_ISKCON_Angul_03-06-20.mp3,03-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1UPieQ1Zc7NsegCprTG-ULgyZIBF4EhoW
339,CC-Antya.02.84-137,Hin_CC-Antya.02.84-137_ISKCON_Angul_02-06-20.mp3,02-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1PI9T30mfbFhvToBgVcpS-7TOx97t0Hgv
340,CC-Antya.02.01-83,Hin_CC-Antya.02.01-83_ISKCON_Angul_01-06-20.mp3,01-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1a54uuk6aJ6oKN2jWP7S4RLk7FPN1sIno
341,Panihati,Hin_Panihati_chida_dadhi_mahotsav_ISKCON_Angul_03-06-20.mp3,03-06-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1Q_zpdPchzooSnlnMxwN0Q42KV9XQ4EMu
342,CC-Antya.01.01-64,Hin_CC-Antya.01.01-64_ISKCON_Angul_27-05-20.mp3,27-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1-MZmUaX4eFxm8XnBrON1T1vjHX7nCgRp
343,CC-Antya.01.183-223,Hin_CC-Antya.01.183-223_ISKCON_Angul_31-05-20.mp3,31-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=13Dy92IiiukOEEUlp4NAXzUGDLXmOVh4B
344,CC-Antya.01.150-180,Hin_CC-Antya.01.150-180_ISKCON_Angul_30-05-20.mp3,30-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=12xtsuIwF2CwkG9BmnfymN1QKMaqctoR0
345,CC-Antya.01.113-149,Hin_CC-Antya.01.113-149_ISKCON_Angul_29-05-20.mp3,29-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1IIxQAKUnsC2LnVbPFwSdaB5iWv8G6Fur
346,CC-Antya.01.65-112,Hin_CC-Antya.01.65-112_ISKCON_Angul_28-05-20.mp3,28-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1IAeR0fPKSvCVz5fcXn4jKLxaluGNzD1A
347,CC-Madhya.25.215-283,Hin_CC-Madhya.25.215-283_ISKCON_Angul_26-05-20.mp3,26-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1XV-XmZUbotMVGq-jTAwFbVNC3YtnCzw_
348,CC-Madhya.25.168-214,Hin_CC-Madhya.25.168-214_ISKCON_Angul_25-05-20.mp3,25-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=18giTD8a8__sU6nWt8gYWTCa7zvLcEBcJ
349,CC-Madhya.25.128-167,Hin_CC-Madhya.25.128-167_ISKCON_Angul_24-05-20.mp3,24-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1pTrtuGbq8WjyD1fabpg6n0nO0FPAU2bs
350,CC-Madhya.25.51-127,Hin_CC-Madhya.25.51-127_ISKCON_Angul_23-05-20.mp3,23-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=17t7r63eo4xefBczPCAupM4fMg7TPVmWq
351,CC-Madhya.25.01-50,Hin_CC-Madhya.25.01-50_ISKCON_Angul_22-05-20.mp3,22-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1J2Dba-W01BxEin5h_AuaGk2gwp8WnxUw
352,CC-Madhya.24.331-355,Hin_CC-Madhya.24.331-355_ISKCON_Angul_21-05-20.mp3,21-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1GRvg5VuYSZ7YoQ_nbhTaugbPq6yDUO-g
353,CC-Madhya.24.282-330,Hin_CC-Madhya.24.282-330_ISKCON_Angul_20-05-20.mp3,20-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1WCf3W5PlwZEg6pv7O-6V1FTmQOT4sY5Q
354,CC-Madhya.24.206-230,Hin_CC-Madhya.24.206-230_ISKCON_Angul_18-05-20.mp3,18-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1FY27WxgZFFSa5YV317x4efaZYsmLbbS1
355,CC-Madhya.24.183-24.205,Hin_CC-Madhya.24.183-24.205_ISKCON_Angul_17-05-20.mp3,17-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1ouvMCi3RcMBf2xTncH3vfynBrIPxJCLS
356,CC-Madhya.24.230-281,Hin_CC-Madhya.24.230-281_ISKCON_Angul_19-05-20.mp3,19-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=12kcTrh67OYutlDTEp13J3rDTIAkLQAMq
357,Nrsimha,Hin_Nrsimha_chaturdashi_ISKCON_Angul_06-05-20.mp3,06-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1Mlk8BpHN4cfFXVhoJhWHQLZZVPOVWFQh
358,CC-Madhya.24.171-24.183,Hin_CC-Madhya.24.171-24.183_ISKCON_Angul_16-05-20.mp3,16-05-20,2020,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1PjcBILG6YQLUIn0S_2MIt67NNLtRLMXZ
359,CC-Madhya.24.126-24.170,Hin_CC-Madhya.24.126-24.170_BBSR_29-04-20.mp3,29-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1rxmnSqyaMT2AqmTDdHmnR7PkXgn0Q86N
360,CC-Madhya.24.64-24.126,Hin_CC-Madhya.24.64-24.126_BBSR_28-04-20.mp3,28-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1AKcRhdB4757gXzjjjaWONtn66FfGtmcx
361,CC-Madhya.24.01-24.64,Hin_CC-Madhya.24.01-24.64_BBSR_27-04-20.mp3,27-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1QbvlN5qb9v5Slnv-UQ_bnvL1GKQVRrWa
362,CC-Madhya.23.57-23.127,Hin_CC-Madhya.23.57-23.127_BBSR_26-04-20.mp3,26-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1IP9Zz3ULN0l36ZHLyWigy2NJEoj1_tU9
363,CC-Madhya.23.01-23.57,Hin_CC-Madhya.23.01-23.57_BBSR_25-04-20.mp3,25-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1KlArt9lU9_R89ljlrZKYR6oIQk1nlJt0
364,CC-Madhya.22.140-22.169,Hin_CC-Madhya.22.140-22.169_BBSR_24-04-20.mp3,24-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1vErQNtANioBr9auAmiO_1oQEMTyk7jYR
365,Sri,Hin_Sri_Gadadhar_pandit_abirbhav_tithi_BBSR_23-04-20.mp3,23-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1En7LF4bqJsC6msviFkwN0LmcZ0USgXNB
366,CC-Madhya.22.106-22.140,Hin_CC-Madhya.22.106-22.140_BBSR_22-04-20.mp3,22-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1kPVLuxl44lDnkdjPj_sfK78yRU7c1Ik3
367,CC-Madhya.22.88-22.106,Hin_CC-Madhya.22.88-22.106_BBSR_21-04-20.mp3,21-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1nbZXLysjt2sDOHy3vgBRlOxk8i-wla7a
368,CC-Madhya.22.64-22.87,Hin_CC-Madhya.22.64-22.87_BBSR_20-04-20.mp3,20-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1L3GmTJCgNbX_K-QY084RP2DFStoYOpw3
369,CC-Madhya.22.37-22.64,Hin_CC-Madhya.22.37-22.64_BBSR_19-04-20.mp3,19-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1706UCHY5o7k8-1evAs2W242FcO8OADoY
370,CC-Madhya.21.140-22.36,Hin_CC-Madhya.21.140-22.36_BBSR_18-04-20.mp3,18-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1KlyAAKMyMViegzZPid8KANiNXcB2x_SC
371,CC-Madhya.21.91-139,Hin_CC-Madhya.21.91-139_BBSR_17-04-20.mp3,17-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1dKsfd9EsbuqprSndrazIDni6Jm7EAyoe
372,CC-Madhya.21.01-90,Hin_CC-Madhya.21.01-90_BBSR_16-04-20.mp3,16-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1s7pxgWlmmmyvHvfYTm12oGYF20UJWIoJ
373,CC-Madhya.20.336-406,Hin_CC-Madhya.20.336-406_BBSR_15-04-20.mp3,15-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1MxsWEEr29Q3x-zccSGqXvooViIUlIuza
374,CC-Madhya.20.270-335,Hin_CC-Madhya.20.270-335_BBSR_14-04-20.mp3,14-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1pTHiaHBsl7kg3eP0M4shQi32OMpgyffA
375,CC-Madhya.20.164-270,Hin_CC-Madhya.20.164-270_BBSR_13-04-20.mp3,13-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1q0DgEOxONCbAxgOa9k--gLP6N3C9BPVZ
376,SB-10.63.35-36,Hin_SB-10.63.35-36_Sarva_vyapak_Bhagavan_Sri_Krishna_ISKCON_Juhu_06-01-24.mp3,06-01-24,2024,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1sdjif02it7PABDu9UQBej2onIr6eZs-l
377,CC-Madhya.20.125-164,Hin_CC-Madhya.20.125-164_BBSR_12-04-20.mp3,12-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1hrTNcGvvKGJs6K-sghMPBzr-EQVfBVJy
378,CC-Madhya.20.99-125,Hin_CC-Madhya.20.99-125_BBSR_11-04-20.mp3,11-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1EPrpasoRV6cY1tERooAZu1s3PlM4YTPN
379,CC-Madhya.20.60-99,Hin_CC-Madhya.20.60-99_BBSR_10-04-20.mp3,10-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1zOhcPG3f_ZKO0VZ7EbhvTjcEB8EeSVgW
380,CC-Madhya.20.01-60,Hin_CC-Madhya.20.01-60_BBSR_09-04-20.mp3,09-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1Ul4v90WSe_0wjpMa_dHOLBKc__KavLZZ
381,CC-Madhya.19.200-257,Hin_CC-Madhya.19.200-257_BBSR_03-04-20.mp3,03-04-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1BXyH0xBAyawhQZfoNaTmxFcGf0eLE6T6
382,CC-Madhya.19.144-162,Hin_CC-Madhya.19.144-162_BBSR_31-03-20.mp3,31-03-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1yzUDUETfjNUWT3ckH47ZL7n2h29FbCWn
383,CC-Madhya.19.108-143,Hin_CC-Madhya.19.108-143_BBSR_30-03-20.mp3,30-03-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1ecv5z9gUjjgM4v3B7FTfpMSbLEuiCgjP
384,CC-Madhya.19.1-66,Hin_CC-Madhya.19.1-66_BBSR_28-03-20.mp3,28-03-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1yYR9vxE_Uep0iEUc6qRxP-tJJm3Ywcrw
385,CC-Madhya.19.67-108,Hin_CC-Madhya.19.67-108_BBSR_29-03-20.mp3,29-03-20,2020,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1mwbL9x95SC78PpT15-qJtTfAF7QWbZyT
386,CC-Antya-4.82,Hin_CC-Antya-4.82_Chaitanya_mahaprabhu_ke_abirbhav_ka_antarang_karan_ISKCON_Angul-19-11-22.mp3,19-11-22,2022,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1u4vfTAhCG--XNZTsinnUNUvmEyUGuTXI
387,Prabhupada,Hin_Prabhupada_ke_antim_nirdesh_ISKCON_Vrindavan-16-11-23.mp3,16-11-23,2023,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=191QwXDkH5lype1eL6GLrgH2DQGbsaIyE
388,Damodar,Hin_Damodar_leela_ISKCON_Gurukul_Vrindavan_29-10-23.mp3,29-10-23,2023,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1XOWMgsPdaBraEM5Ab2b1ILOEkII3yZV8
389,Dikshya,Hin_Dikshya_pravachan_ISKCON_Jaipur-24-10-23.mp3,24-10-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1hvc39vEoWgMcjmzkGQbRjbjhwk4rafEz
390,BG-13.1-2,Hin_BG-13.1-2_Kshetra_aur_Kshetrajna_IKCON_Vrindavan_03-11-23.mp3,03-11-23,2023,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1Y8QYHo5b-VPzlgkQYCWQC4WAJ7BCTHno
391,param,Hin_param_dayalu_Sri_Gauranga_Mahaprabhu_Shillong_06-05-23.mp3,06-05-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1wp_hsr7g7d2vigNlGZMdN4T3FHBOsadf
392,Addressing,Hin_Addressing_IYF_ISKCON_Shillong_06-05-23.mp3,06-05-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1IjfKGX3a8gv-pqTaXgvyRoA_9LqBxxOd
393,SB-04.08.22,Hin_SB-04.08.22_Mata_Suniti_ki_Dhruv_maharaj_ko_upadesh_ISKCON_Shillong_07-05-23.mp3,07-05-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1Z2RRyBppc0Koc30NV2aePDgXFzPX42nC
394,SB-08.08.10-11,Hin_SB-08.08.10-11_devtaon_dvara_Lakshmiji_ki_swagat_ISKCON_Vrindavan_25-05-23.mp3,25-05-23,2023,SB,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1sPRkYq3gV8DLZXkbr8kv-XQd6B1TTdIa
395,SB-04.08.14-16,Hin_SB-04.08.14-16_vimata_ke_dwara_Dhruv_maharaj_ka apaman_ISKCON_Guwahati_09-05-23.mp3,09-05-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1p9fGqosKZYJ6RJFx-OR5M3MXNnsf_13o
396,Jagannath,Hin_Jagannath_Katha_ISKCON_Guwahati_09-05-23.mp3,09-05-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1G7rRYOKQjvFWt4Dc5rfpb5Wp63REqGYb
397,BG-10.10,Hin_BG-10.10_Bhagavan_Krishna_ki_nirantar_chinta_karna_Shillong_05-05-23.mp3,05-05-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1hfQFAJvIBBf33BlTQIa5fdDlEaI9LLzV
398,Bhagavan,Hin_Bhagavan_ke_saran_mai_jane_ka_upaya_ISKCON_Shillong_06-05-23.mp3,06-05-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=13VauslUvENsGsJoP4DfEBlSWxqqlfpSo
399,Nrsimha,Hin_Nrsimha_chaturdashi_ISKCON_Shillong_04-05-23.mp3,04-05-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=10Y5zWOsJc1nv1rsV3UrRSvTNdSQFmJiA
400,Arrival,Hin_Arrival_address_ISKCON_Shillong_03-05-23.mp3,03-05-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1T8wn06TgKjpV8Aj6Rd0IDiTgS4IAJUwn
401,SB-10.03.15-17,Hin_SB-10.03.15-17_Bhagavan_ki_achintya_sakti_ISKCON_Baroda_25-04-23.mp3,25-04-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1LBWCSpyq-PyR7Lxxp8xPUM4RUX_lRaZM
402,Narasimhadev,Hin_Narasimhadev_leela_ISKCON_Bhavnagar_23-04-23.mp3,23-04-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1xSsyzGDwkJ3m7Fk2hoqwdlqspRYRzx98
403,SB-03.31.10,Hin_SB-03.31.10_Sare_jivon_ke_kalyan_ki_chinta_ISKCON_Bhavnagar_23-04-23.mp3,23-04-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1hjl9lJlwkAEnALRNje7cd_b97oCyj7XK
404,Krishna,Hin_Krishna_leela_Bhavnagar__22-04-23.mp3,22-04-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1wDkxKofvDsmv1t5GurA-JOdn5HaB7TGI
405,SB-03.31.09,Hin_SB-03.31.09_Janm_ke_samaya_ka_kast_ISKCON_Bhavnagar_22-04-23.mp3,22-04-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1VtUfbIlzl6g-wqeC8KmOvexalpTMyWn9
406,SB-10.02.06-10,Hin_SB-10.02.06-10_Gopal_balkon_ka_soubhagya_ISKCON_Ahemdabad_21-04-23.mp3,21-04-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1uGt-EkXjRc7MNWi5GtgXzyLD6jdpznNV
407,BG-09.27,Hin_BG-09.27_Krishna_ke_prati_samarpita_karm_ISKCON_Ahemdabad_20-04-23.mp3,20-04-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1dwVgpzBFJRAVA9vGvPSQ3wcwdrSyzwm5
408,SB-10.02.04-05,Hin_SB-10.02.04-05_Sri_Krishna_ki_bal_lilayen_ISKCON_Ahemdabad_20-04-23.mp3,20-04-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1NwWU652rmEatQCVu2fiN8yC-yrXUIa3w
